utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,regen_field_raw,thermal_energy_raw,thermal_distance_raw,compressor_temp_raw,evse_current_raw,group_v1_raw,group_v2_raw,group_v3_raw,hv_temp_raw,batt_temp_a_raw,batt_temp_b_raw,coolant_1_raw,coolant_2_raw,pack_v,pack_a,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43
2026-09-04T00:10:04.899186Z,2378.514,13.9V,0,2256.7,76.446,145.69,254.75,36.66,102.2,00,-1.35,3.9764,3.975,3.9794,4.4,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1391,46,00EA,01A2,0389,032E,381.88,1.2,0.46,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:10:13.084351Z,2386.699,13.9V,0,2256.7,76.446,145.69,254.75,36.66,102.2,00,-0.66,3.9764,3.9751,3.9795,4.4,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1391,46,00EA,01A2,0389,032E,381.88,1.2,0.46,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:10:21.400422Z,2395.015,13.9V,0,2256.7,76.446,145.69,254.75,36.66,102.2,00,-0.65,3.9764,3.9751,3.9794,4.3,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1396,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:10:29.106660Z,2402.721,13.9V,0,2256.7,76.446,145.69,254.75,36.66,102.2,00,-0.64,3.9764,3.975,3.9795,4.5,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1391,46,00EA,01A2,0389,032E,382.03,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,0.0,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:10:36.326124Z,2409.94,13.9V,0,2256.7,76.446,145.69,254.75,36.66,102.2,00,-0.65,3.9764,3.975,3.9795,4.5,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1396,46,00EA,01A2,0389,032E,381.85,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:10:44.016960Z,2417.631,13.9V,0,2256.7,76.446,145.68,254.75,36.66,102.2,00,-1.32,3.9764,3.975,3.9794,4.4,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1391,46,00EA,01A2,0389,032E,381.88,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,0.0,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:10:51.571716Z,2425.186,13.9V,0,2256.7,76.446,145.68,254.75,36.66,102.2,00,-1.31,3.9764,3.975,3.9794,4.4,710FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1391,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,0.0,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:10:58.834309Z,2432.449,13.9V,0,2256.7,76.446,145.68,254.75,36.66,102.2,00,-0.67,3.9764,3.975,3.9794,4.4,780FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1396,46,00EA,01A2,0389,032E,381.88,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:11:06.737837Z,2440.352,13.9V,0,2256.7,76.446,145.68,254.75,36.66,102.2,00,-0.67,3.9763,3.975,3.9794,4.4,710FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1391,46,00EA,01A2,0389,032E,381.51,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:11:14.500771Z,2448.115,13.9V,0,2256.7,76.446,145.68,254.75,36.66,102.2,00,-0.68,3.9763,3.975,3.9793,4.3,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1391,46,00EA,01A2,0389,032E,382.03,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:11:22.910815Z,2456.525,13.9V,0,2256.7,76.446,145.67,254.75,36.66,102.2,00,-1.34,3.9763,3.975,3.9793,4.3,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1396,46,00EA,01A2,0389,032E,381.88,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:11:29.017827Z,2462.632,13.9V,0,2256.7,76.446,145.67,254.75,36.66,102.2,00,-1.2,3.9763,3.975,3.9794,4.4,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1391,46,00EA,01A2,0389,032E,381.51,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:11:34.571957Z,2468.186,13.9V,0,2256.7,76.446,145.67,254.75,36.66,102.2,00,-1.24,3.9763,3.975,3.9794,4.4,780FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1396,46,00EA,01A2,0389,032E,382.03,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:11:42.215758Z,2475.83,13.9V,0,2256.7,76.446,145.67,254.75,36.66,102.2,00,-0.62,3.9763,3.975,3.9793,4.3,720FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1391,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:11:50.618368Z,2484.233,13.9V,,,76.446,145.67,254.75,36.66,102.2,00,-0.61,3.9763,3.9749,3.9794,4.5,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1391,46,0418,0000,0389,032E,382.03,1.5,0.57,12.2,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:11:59.077733Z,2492.692,13.8V,,,76.446,145.67,254.75,36.66,102.2,00,-0.69,3.9765,3.9751,3.9795,4.4,730FB717,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1396,46,0418,0000,0389,032E,382.03,0.6,0.23,13.0,0,0,0,0,0,-33.48,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:12:03.863760Z,2497.478,13.8V,,,76.446,145.66,254.75,36.66,102.2,00,-1.26,3.9765,3.9751,3.9795,4.4,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1391,46,0418,0000,0389,032C,381.7,0.6,0.23,13.0,0,0,0,0,0,-33.55,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:12:16.711568Z,2510.326,13.8V,,,76.446,145.66,254.75,36.66,102.2,00,-0.67,3.9765,3.9751,3.9796,4.5,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1396,46,0418,0000,0389,032A,381.7,0.3,0.11,13.0,0,0,0,0,0,-33.55,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:12:32.596930Z,2526.211,13.8V,,,76.446,145.66,254.75,36.66,102.2,00,-0.62,3.9765,3.9751,3.9796,4.5,760FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1396,46,0418,0000,0389,032A,381.85,0.3,0.11,13.0,0,0,0,0,0,-33.55,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:12:37.615550Z,2531.23,13.8V,,,76.446,145.65,254.75,36.66,102.2,00,-1.3,3.9765,3.9752,3.9796,4.4,720FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1396,46,0418,0000,0389,0329,381.85,0.3,0.11,13.0,0,0,0,0,0,-33.55,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
